name: bbc0585a-d96f-498a-b97a-17c7828cba9e num_items: 61056
token, class_id, token_value, token_tf, token_df
спілен, @default_class, 1.3970536656415788e-06, 10.0, 7.0
цукурс, @default_class, 1.5367591004178394e-06, 11.0, 2.0
грегор, @default_class, 1.3970536656415788e-06, 10.0, 6.0
мамедгельдыев, @default_class, 1.6764644215072622e-06, 12.0, 6.0
лакаев, @default_class, 2.6544021238805726e-06, 19.0, 5.0
ойнихол, @default_class, 1.3970536656415788e-06, 10.0, 8.0
саруа, @default_class, 1.3970536656415788e-06, 10.0, 6.0
джетиогузский, @default_class, 3.213223408238264e-06, 23.0, 12.0
титушко, @default_class, 2.7941073312831577e-06, 20.0, 5.0
асимжанов, @default_class, 1.5367591004178394e-06, 11.0, 3.0
ira, @default_class, 1.3970536656415788e-06, 10.0, 2.0
жакенов, @default_class, 1.6764644215072622e-06, 12.0, 5.0
тенизбаев, @default_class, 1.5367591004178394e-06, 11.0, 3.0
разумовский, @default_class, 2.095580612149206e-06, 15.0, 7.0
оац, @default_class, 1.5367591004178394e-06, 11.0, 3.0
ратиани, @default_class, 1.5367591004178394e-06, 11.0, 5.0
мешимбаев, @default_class, 1.9558751773729455e-06, 14.0, 3.0
исмаиллы, @default_class, 2.933812766059418e-06, 21.0, 9.0
дубосас, @default_class, 1.5367591004178394e-06, 11.0, 4.0
облгаз, @default_class, 2.095580612149206e-06, 15.0, 6.0
цар, @default_class, 1.3970536656415788e-06, 10.0, 3.0
шинальский, @default_class, 3.0735182008356787e-06, 22.0, 5.0
рябоконь, @default_class, 3.0735182008356787e-06, 22.0, 19.0
хансон, @default_class, 2.235285819551791e-06, 16.0, 3.0
морарь, @default_class, 3.7720449199696304e-06, 27.0, 7.0
джуссоевый, @default_class, 3.6323397125670454e-06, 26.0, 10.0
спецстрой, @default_class, 1.3970536656415788e-06, 10.0, 3.0
стройпрогресс, @default_class, 1.6764644215072622e-06, 12.0, 4.0
бапеть, @default_class, 1.5367591004178394e-06, 11.0, 3.0
шипиловский, @default_class, 1.3970536656415788e-06, 10.0, 9.0
ммз, @default_class, 1.5367591004178394e-06, 11.0, 2.0
контрассигнация, @default_class, 2.095580612149206e-06, 15.0, 6.0
лысейко, @default_class, 1.5367591004178394e-06, 11.0, 1.0
бжезинский, @default_class, 1.9558751773729455e-06, 14.0, 4.0
федышина, @default_class, 1.6764644215072622e-06, 12.0, 4.0
мартеновский, @default_class, 1.3970536656415788e-06, 10.0, 2.0
дальнегорск, @default_class, 1.3970536656415788e-06, 10.0, 4.0
айдамиров, @default_class, 1.6764644215072622e-06, 12.0, 4.0
полторанин, @default_class, 1.5367591004178394e-06, 11.0, 6.0
гвичиани, @default_class, 1.5367591004178394e-06, 11.0, 2.0
чоговадзе, @default_class, 2.095580612149206e-06, 15.0, 11.0
пакетный, @default_class, 2.933812766059418e-06, 21.0, 19.0
кубинец, @default_class, 1.3970536656415788e-06, 10.0, 6.0
якушев, @default_class, 1.8161698562835227e-06, 13.0, 5.0
моздоктбилиси, @default_class, 4.330866431700997e-06, 31.0, 20.0
можейко, @default_class, 1.9558751773729455e-06, 14.0, 11.0
камынина, @default_class, 1.5367591004178394e-06, 11.0, 8.0
элитацентр, @default_class, 3.0735182008356787e-06, 22.0, 5.0
unhcr, @default_class, 1.3970536656415788e-06, 10.0, 5.0
патить, @default_class, 1.9558751773729455e-06, 14.0, 9.0
сивец, @default_class, 1.3970536656415788e-06, 10.0, 4.0
оралман, @default_class, 1.3970536656415788e-06, 10.0, 2.0
зейналл, @default_class, 1.6764644215072622e-06, 12.0, 2.0
паруйр, @default_class, 5.588214662566315e-06, 40.0, 22.0
маргарета_тэтчер, @default_class, 1.5367591004178394e-06, 11.0, 7.0
печатание, @default_class, 1.6764644215072622e-06, 12.0, 9.0
ūkio, @default_class, 1.5367591004178394e-06, 11.0, 1.0
айлиснуть, @default_class, 5.029393378208624e-06, 36.0, 7.0
антонеска, @default_class, 1.3970536656415788e-06, 10.0, 4.0
яунджейкарс, @default_class, 1.6764644215072622e-06, 12.0, 6.0
ахтырка, @default_class, 1.6764644215072622e-06, 12.0, 6.0
белмузтво, @default_class, 2.514696689104312e-06, 18.0, 7.0
дрыжак, @default_class, 2.3749912543280516e-06, 17.0, 4.0
нсдс, @default_class, 1.8161698562835227e-06, 13.0, 12.0
врадиевский, @default_class, 1.5367591004178394e-06, 11.0, 8.0
рябиненко, @default_class, 2.933812766059418e-06, 21.0, 12.0
дрижак, @default_class, 6.2867416090739425e-06, 45.0, 13.0
ботнарь, @default_class, 3.0735182008356787e-06, 22.0, 10.0
батдыева, @default_class, 2.6544021238805726e-06, 19.0, 11.0
кирлина, @default_class, 1.8161698562835227e-06, 13.0, 2.0
грамоткин, @default_class, 1.5367591004178394e-06, 11.0, 4.0
бурдюгов, @default_class, 1.5367591004178394e-06, 11.0, 5.0
табалдий, @default_class, 1.6764644215072622e-06, 12.0, 6.0
сирадзе, @default_class, 1.5367591004178394e-06, 11.0, 4.0
политисполком, @default_class, 1.5367591004178394e-06, 11.0, 7.0
рыспечь, @default_class, 2.095580612149206e-06, 15.0, 9.0
эрикс, @default_class, 1.3970536656415788e-06, 10.0, 9.0
туткус, @default_class, 2.933812766059418e-06, 21.0, 11.0
вайкшнорас, @default_class, 3.492634277790785e-06, 25.0, 19.0
пухаев, @default_class, 1.6764644215072622e-06, 12.0, 7.0
саралидзе, @default_class, 2.095580612149206e-06, 15.0, 6.0
гладосовый, @default_class, 1.9558751773729455e-06, 14.0, 7.0
кошкин, @default_class, 1.6764644215072622e-06, 12.0, 7.0
патарадзе, @default_class, 1.8161698562835227e-06, 13.0, 10.0
алимкин, @default_class, 1.9558751773729455e-06, 14.0, 7.0
шиптенко, @default_class, 1.3970536656415788e-06, 10.0, 6.0
марковин, @default_class, 2.095580612149206e-06, 15.0, 3.0
светить, @default_class, 1.3970536656415788e-06, 10.0, 10.0
морвай, @default_class, 1.3970536656415788e-06, 10.0, 8.0
почобутый, @default_class, 6.705857686029049e-06, 48.0, 16.0
вдовиченко, @default_class, 1.6764644215072622e-06, 12.0, 1.0
агрис, @default_class, 1.8161698562835227e-06, 13.0, 11.0
окрестина, @default_class, 2.514696689104312e-06, 18.0, 15.0
камал, @default_class, 1.6764644215072622e-06, 12.0, 5.0
tele, @default_class, 4.191161224298412e-06, 30.0, 9.0
сметанин, @default_class, 2.095580612149206e-06, 15.0, 5.0
гаффора, @default_class, 1.5367591004178394e-06, 11.0, 8.0
санодзе, @default_class, 2.095580612149206e-06, 15.0, 3.0
ганя, @default_class, 1.6764644215072622e-06, 12.0, 12.0
парфенков, @default_class, 3.3529288430145243e-06, 24.0, 12.0
ахметбек, @default_class, 1.5367591004178394e-06, 11.0, 10.0
сницарчук, @default_class, 1.5367591004178394e-06, 11.0, 4.0
чириков, @default_class, 1.5367591004178394e-06, 11.0, 3.0
дуамбек, @default_class, 1.5367591004178394e-06, 11.0, 7.0
чарухин, @default_class, 1.6764644215072622e-06, 12.0, 2.0
малаева, @default_class, 1.3970536656415788e-06, 10.0, 9.0
новошахтинск, @default_class, 2.933812766059418e-06, 21.0, 15.0
иногородский, @default_class, 2.235285819551791e-06, 16.0, 10.0
шукиснуть, @default_class, 1.6764644215072622e-06, 12.0, 10.0
эне, @default_class, 1.5367591004178394e-06, 11.0, 9.0
парцхаладзе, @default_class, 1.5367591004178394e-06, 11.0, 3.0
абиева, @default_class, 1.3970536656415788e-06, 10.0, 7.0
юморин, @default_class, 1.3970536656415788e-06, 10.0, 3.0
эштон, @default_class, 2.7941073312831577e-06, 20.0, 13.0
колодия, @default_class, 2.235285819551791e-06, 16.0, 7.0
соотноситься, @default_class, 1.8161698562835227e-06, 13.0, 13.0
абисова, @default_class, 1.3970536656415788e-06, 10.0, 8.0
убойный, @default_class, 1.5367591004178394e-06, 11.0, 7.0
mgn, @default_class, 2.235285819551791e-06, 16.0, 6.0
лопёс, @default_class, 1.8161698562835227e-06, 13.0, 5.0
шеврол, @default_class, 1.5367591004178394e-06, 11.0, 9.0
хрипун, @default_class, 4.610277301253518e-06, 33.0, 6.0
гайкенс, @default_class, 2.514696689104312e-06, 18.0, 7.0
канаев, @default_class, 1.6764644215072622e-06, 12.0, 4.0
барабаш, @default_class, 2.095580612149206e-06, 15.0, 3.0
сом, @default_class, 2.7941073312831577e-06, 20.0, 11.0
арселормиттать, @default_class, 1.3970536656415788e-06, 10.0, 6.0
атмода, @default_class, 2.7941073312831577e-06, 20.0, 11.0
пойканс, @default_class, 1.3970536656415788e-06, 10.0, 5.0
увалиев, @default_class, 1.3970536656415788e-06, 10.0, 3.0
панзабек, @default_class, 1.3970536656415788e-06, 10.0, 3.0
осипенко, @default_class, 2.095580612149206e-06, 15.0, 10.0
автух, @default_class, 3.6323397125670454e-06, 26.0, 7.0
кордзать, @default_class, 1.6764644215072622e-06, 12.0, 5.0
навес, @default_class, 1.8161698562835227e-06, 13.0, 8.0
крейвис, @default_class, 1.6764644215072622e-06, 12.0, 6.0
дайнюс, @default_class, 1.6764644215072622e-06, 12.0, 12.0
багратиони, @default_class, 2.514696689104312e-06, 18.0, 9.0
габараев, @default_class, 1.6764644215072622e-06, 12.0, 7.0
бакиевамладший, @default_class, 1.6764644215072622e-06, 12.0, 7.0
бобоназаров, @default_class, 2.3749912543280516e-06, 17.0, 8.0
скрунд, @default_class, 1.5367591004178394e-06, 11.0, 4.0
ндпт, @default_class, 1.8161698562835227e-06, 13.0, 6.0
ухта, @default_class, 2.6544021238805726e-06, 19.0, 7.0
жукас, @default_class, 2.235285819551791e-06, 16.0, 5.0
штёпа, @default_class, 2.6544021238805726e-06, 19.0, 9.0
сыздыков, @default_class, 3.3529288430145243e-06, 24.0, 6.0
днепроблэнерго, @default_class, 1.6764644215072622e-06, 12.0, 6.0
стенин, @default_class, 5.029393378208624e-06, 36.0, 16.0
звукорежиссер, @default_class, 2.6544021238805726e-06, 19.0, 18.0
неделимый, @default_class, 1.8161698562835227e-06, 13.0, 13.0
надать, @default_class, 2.514696689104312e-06, 18.0, 15.0
dujos, @default_class, 1.3970536656415788e-06, 10.0, 5.0
путинк, @default_class, 1.5367591004178394e-06, 11.0, 5.0
кат, @default_class, 1.3970536656415788e-06, 10.0, 7.0
гуково, @default_class, 5.308804247761145e-06, 38.0, 25.0
постанджян, @default_class, 1.3970536656415788e-06, 10.0, 4.0
фифа, @default_class, 1.5367591004178394e-06, 11.0, 5.0
гомосексуал, @default_class, 2.7941073312831577e-06, 20.0, 17.0
нвп, @default_class, 1.3970536656415788e-06, 10.0, 5.0
холостов, @default_class, 2.514696689104312e-06, 18.0, 6.0
евангелическолютеранский, @default_class, 1.3970536656415788e-06, 10.0, 8.0
андрей_стенин, @default_class, 6.1470364016713575e-06, 44.0, 24.0
веремий, @default_class, 2.095580612149206e-06, 15.0, 7.0
лачплесис, @default_class, 1.3970536656415788e-06, 10.0, 9.0
чобана, @default_class, 1.9558751773729455e-06, 14.0, 6.0
дюжаррик, @default_class, 1.3970536656415788e-06, 10.0, 7.0
кабак, @default_class, 1.3970536656415788e-06, 10.0, 5.0
куйбышевый, @default_class, 1.5367591004178394e-06, 11.0, 8.0
бганб, @default_class, 3.492634277790785e-06, 25.0, 17.0
гюнтер_эттингер, @default_class, 2.095580612149206e-06, 15.0, 15.0
экомедсервис, @default_class, 2.235285819551791e-06, 16.0, 6.0
калийный, @default_class, 3.213223408238264e-06, 23.0, 10.0
зумк, @default_class, 1.3970536656415788e-06, 10.0, 3.0
бабченко, @default_class, 8.941143278207164e-06, 64.0, 19.0
бенес, @default_class, 1.9558751773729455e-06, 14.0, 6.0
осиновский, @default_class, 2.514696689104312e-06, 18.0, 6.0
дмитровка, @default_class, 3.213223408238264e-06, 23.0, 22.0
чмиленко, @default_class, 1.3970536656415788e-06, 10.0, 7.0
лягин, @default_class, 2.7941073312831577e-06, 20.0, 13.0
бальчитис, @default_class, 2.7941073312831577e-06, 20.0, 13.0
зигмантас, @default_class, 2.933812766059418e-06, 21.0, 16.0
речкалов, @default_class, 1.9558751773729455e-06, 14.0, 2.0
веригин, @default_class, 3.6323397125670454e-06, 26.0, 17.0
liganet, @default_class, 2.235285819551791e-06, 16.0, 14.0
андрощук, @default_class, 2.3749912543280516e-06, 17.0, 6.0
представители_националрадикальный, @default_class, 2.514696689104312e-06, 18.0, 18.0
жданка, @default_class, 1.3970536656415788e-06, 10.0, 6.0
фучеджи, @default_class, 2.095580612149206e-06, 15.0, 7.0
дружковка, @default_class, 2.933812766059418e-06, 21.0, 21.0
семеновка, @default_class, 7.544089839939261e-06, 54.0, 36.0
атлантика, @default_class, 1.8161698562835227e-06, 13.0, 6.0
свимонишвили, @default_class, 1.8161698562835227e-06, 13.0, 10.0
снежок, @default_class, 2.6544021238805726e-06, 19.0, 16.0
пуманэ, @default_class, 4.051455562148476e-06, 29.0, 5.0
александр_пуманэ, @default_class, 1.6764644215072622e-06, 12.0, 5.0
грамматика, @default_class, 2.7941073312831577e-06, 20.0, 7.0
шандра, @default_class, 2.3749912543280516e-06, 17.0, 15.0
кемулария, @default_class, 2.6544021238805726e-06, 19.0, 10.0
добром, @default_class, 1.3970536656415788e-06, 10.0, 10.0
ахалцихе, @default_class, 1.9558751773729455e-06, 14.0, 12.0
мокридти, @default_class, 1.8161698562835227e-06, 13.0, 8.0
этери, @default_class, 1.6764644215072622e-06, 12.0, 11.0
bae, @default_class, 1.6764644215072622e-06, 12.0, 7.0
арфуш, @default_class, 1.3970536656415788e-06, 10.0, 3.0
эхтель, @default_class, 1.5367591004178394e-06, 11.0, 11.0
маг, @default_class, 1.6764644215072622e-06, 12.0, 8.0
азарёнок, @default_class, 2.095580612149206e-06, 15.0, 8.0
асен, @default_class, 1.3970536656415788e-06, 10.0, 8.0
кубиш, @default_class, 2.235285819551791e-06, 16.0, 15.0
эрель, @default_class, 3.3529288430145243e-06, 24.0, 13.0
багапнуть, @default_class, 1.5367591004178394e-06, 11.0, 9.0
расмуссти, @default_class, 1.3970536656415788e-06, 10.0, 8.0
кокошин, @default_class, 2.095580612149206e-06, 15.0, 8.0
rudolfinerhaus, @default_class, 4.191161224298412e-06, 30.0, 19.0
величк, @default_class, 1.5367591004178394e-06, 11.0, 7.0
экссекретарить, @default_class, 2.514696689104312e-06, 18.0, 12.0
киотский, @default_class, 2.3749912543280516e-06, 17.0, 16.0
лоран_фабиус, @default_class, 1.9558751773729455e-06, 14.0, 14.0
сноуден, @default_class, 3.0735182008356787e-06, 22.0, 6.0
енот, @default_class, 2.095580612149206e-06, 15.0, 4.0
разоружиться, @default_class, 1.6764644215072622e-06, 12.0, 12.0
гр, @default_class, 2.3749912543280516e-06, 17.0, 9.0
куренной, @default_class, 1.3970536656415788e-06, 10.0, 6.0
марцинкус, @default_class, 1.6764644215072622e-06, 12.0, 5.0
байсалов, @default_class, 5.308804247761145e-06, 38.0, 20.0
оспа, @default_class, 1.5367591004178394e-06, 11.0, 8.0
покормить, @default_class, 1.8161698562835227e-06, 13.0, 12.0
джена, @default_class, 2.3749912543280516e-06, 17.0, 17.0
накопительный, @default_class, 1.3970536656415788e-06, 10.0, 8.0
серри, @default_class, 1.6764644215072622e-06, 12.0, 2.0
храмцов, @default_class, 1.5367591004178394e-06, 11.0, 5.0
конотопский, @default_class, 1.3970536656415788e-06, 10.0, 8.0
нигоян, @default_class, 2.6544021238805726e-06, 19.0, 16.0
бирсан, @default_class, 1.3970536656415788e-06, 10.0, 5.0
lsmlv, @default_class, 1.3970536656415788e-06, 10.0, 9.0
урс, @default_class, 1.8161698562835227e-06, 13.0, 7.0
багирзад, @default_class, 3.6323397125670454e-06, 26.0, 6.0
розмазнин, @default_class, 1.6764644215072622e-06, 12.0, 7.0
старков, @default_class, 2.3749912543280516e-06, 17.0, 8.0
inn, @default_class, 1.5367591004178394e-06, 11.0, 10.0
воспитанный, @default_class, 1.8161698562835227e-06, 13.0, 12.0
прозвучали_ный, @default_class, 1.5367591004178394e-06, 11.0, 11.0
продовольственноветеринарный, @default_class, 1.5367591004178394e-06, 11.0, 9.0
лубковский, @default_class, 1.3970536656415788e-06, 10.0, 4.0
альфателек, @default_class, 4.610277301253518e-06, 33.0, 10.0
дардыкин, @default_class, 1.3970536656415788e-06, 10.0, 3.0
гапонов, @default_class, 2.7941073312831577e-06, 20.0, 10.0
лугара, @default_class, 1.3970536656415788e-06, 10.0, 7.0
торец, @default_class, 3.3529288430145243e-06, 24.0, 19.0
мигальский, @default_class, 1.6764644215072622e-06, 12.0, 3.0
выпрыгивать, @default_class, 1.5367591004178394e-06, 11.0, 11.0
каптагаев, @default_class, 2.235285819551791e-06, 16.0, 9.0
джамшид, @default_class, 1.8161698562835227e-06, 13.0, 5.0
размножение, @default_class, 1.6764644215072622e-06, 12.0, 11.0
техосмотр, @default_class, 2.933812766059418e-06, 21.0, 12.0
болюр, @default_class, 1.3970536656415788e-06, 10.0, 6.0
оспанов, @default_class, 1.3970536656415788e-06, 10.0, 4.0
юлюс, @default_class, 1.3970536656415788e-06, 10.0, 9.0
кашет, @default_class, 2.3749912543280516e-06, 17.0, 6.0
альгис, @default_class, 1.3970536656415788e-06, 10.0, 10.0
видеоинженер, @default_class, 1.9558751773729455e-06, 14.0, 12.0
марцелевый, @default_class, 1.5367591004178394e-06, 11.0, 7.0
перевезли_ный, @default_class, 1.8161698562835227e-06, 13.0, 13.0
арканий, @default_class, 2.514696689104312e-06, 18.0, 6.0
двораковский, @default_class, 2.933812766059418e-06, 21.0, 4.0
epa, @default_class, 1.6764644215072622e-06, 12.0, 11.0
курцикидзе, @default_class, 5.588214662566315e-06, 40.0, 19.0
гигуашвили, @default_class, 1.6764644215072622e-06, 12.0, 4.0
сивк, @default_class, 3.3529288430145243e-06, 24.0, 15.0
млекопитающее, @default_class, 1.8161698562835227e-06, 13.0, 10.0
pastas, @default_class, 1.3970536656415788e-06, 10.0, 3.0
иесалниекс, @default_class, 2.514696689104312e-06, 18.0, 7.0
озвучивание, @default_class, 1.8161698562835227e-06, 13.0, 12.0
пригрозили_начать, @default_class, 1.3970536656415788e-06, 10.0, 10.0
малакаускас, @default_class, 2.235285819551791e-06, 16.0, 6.0
черноситовый, @default_class, 1.6764644215072622e-06, 12.0, 7.0
алексей_дымовский, @default_class, 6.705857686029049e-06, 48.0, 37.0
бакулин, @default_class, 2.095580612149206e-06, 15.0, 7.0
гуревич, @default_class, 4.610277301253518e-06, 33.0, 8.0
саженец, @default_class, 1.8161698562835227e-06, 13.0, 9.0
saylor, @default_class, 1.9558751773729455e-06, 14.0, 2.0
чорий, @default_class, 1.9558751773729455e-06, 14.0, 3.0
есергепов, @default_class, 1.5367591004178394e-06, 11.0, 5.0
есергеп, @default_class, 2.095580612149206e-06, 15.0, 6.0
бутримкий, @default_class, 1.3970536656415788e-06, 10.0, 4.0
ноговицын, @default_class, 7.404384632536676e-06, 53.0, 28.0
гюльмамедов, @default_class, 1.3970536656415788e-06, 10.0, 5.0
нааг, @default_class, 4.470571639103582e-06, 32.0, 9.0
эрна, @default_class, 2.235285819551791e-06, 16.0, 8.0
бюльбюля, @default_class, 1.3970536656415788e-06, 10.0, 4.0
uareporter, @default_class, 1.3970536656415788e-06, 10.0, 10.0
гассей, @default_class, 1.6764644215072622e-06, 12.0, 8.0
тальявини, @default_class, 1.8161698562835227e-06, 13.0, 8.0
наталья_тимаков, @default_class, 2.514696689104312e-06, 18.0, 17.0
купала, @default_class, 3.213223408238264e-06, 23.0, 20.0
востокредмет, @default_class, 1.5367591004178394e-06, 11.0, 4.0
кислинский, @default_class, 1.1874956726387609e-05, 85.0, 22.0
грустно, @default_class, 1.3970536656415788e-06, 10.0, 10.0
тамга, @default_class, 1.9558751773729455e-06, 14.0, 8.0
будить, @default_class, 1.8161698562835227e-06, 13.0, 12.0
демьянюк, @default_class, 2.235285819551791e-06, 16.0, 5.0
оленц, @default_class, 2.3749912543280516e-06, 17.0, 5.0
гимназист, @default_class, 1.5367591004178394e-06, 11.0, 6.0
владимир_высоцкий, @default_class, 2.235285819551791e-06, 16.0, 14.0
смыр, @default_class, 3.492634277790785e-06, 25.0, 18.0
бургуджи, @default_class, 2.3749912543280516e-06, 17.0, 3.0
отражённый, @default_class, 1.3970536656415788e-06, 10.0, 10.0
титаренко, @default_class, 2.095580612149206e-06, 15.0, 7.0
визгирдас, @default_class, 1.3970536656415788e-06, 10.0, 10.0
пробуждение, @default_class, 3.0735182008356787e-06, 22.0, 17.0
алекперов, @default_class, 2.933812766059418e-06, 21.0, 10.0
еврейчик, @default_class, 1.5367591004178394e-06, 11.0, 10.0
рентв, @default_class, 4.191161224298412e-06, 30.0, 17.0
розентала, @default_class, 1.5367591004178394e-06, 11.0, 4.0
байба, @default_class, 2.514696689104312e-06, 18.0, 14.0
arcelormittal, @default_class, 2.933812766059418e-06, 21.0, 6.0
ющенкомладший, @default_class, 2.235285819551791e-06, 16.0, 11.0
сукать, @default_class, 2.095580612149206e-06, 15.0, 6.0
хонда, @default_class, 1.3970536656415788e-06, 10.0, 7.0
jane, @default_class, 3.0735182008356787e-06, 22.0, 17.0
лиегис, @default_class, 1.3970536656415788e-06, 10.0, 7.0
раззакова, @default_class, 1.3970536656415788e-06, 10.0, 4.0
цемент, @default_class, 4.330866431700997e-06, 31.0, 21.0
голованевский, @default_class, 3.492634277790785e-06, 25.0, 18.0
сукиасян, @default_class, 1.9558751773729455e-06, 14.0, 6.0
маринеска, @default_class, 3.0735182008356787e-06, 22.0, 11.0
аурел, @default_class, 1.3970536656415788e-06, 10.0, 9.0
даниала, @default_class, 1.5367591004178394e-06, 11.0, 9.0
кажимурат, @default_class, 2.095580612149206e-06, 15.0, 8.0
проводка, @default_class, 1.8161698562835227e-06, 13.0, 13.0
рассрочка, @default_class, 2.3749912543280516e-06, 17.0, 16.0
переманить, @default_class, 1.5367591004178394e-06, 11.0, 11.0
келехсаев, @default_class, 3.492634277790785e-06, 25.0, 10.0
бегларян, @default_class, 3.492634277790785e-06, 25.0, 12.0
ариан, @default_class, 2.235285819551791e-06, 16.0, 6.0
слепченко, @default_class, 2.6544021238805726e-06, 19.0, 10.0
шейнкман, @default_class, 1.5367591004178394e-06, 11.0, 5.0
усмоновый, @default_class, 3.3529288430145243e-06, 24.0, 6.0
франкфуртанамайн, @default_class, 4.191161224298412e-06, 30.0, 30.0
сирык, @default_class, 4.749982508656103e-06, 34.0, 12.0
фомукраина, @default_class, 1.6764644215072622e-06, 12.0, 10.0
анатолий_ноговицын, @default_class, 9.0808489403571e-06, 65.0, 61.0
bushmaster, @default_class, 1.6764644215072622e-06, 12.0, 2.0
церцвадзе, @default_class, 1.3970536656415788e-06, 10.0, 5.0
уманский, @default_class, 3.213223408238264e-06, 23.0, 15.0
ньск, @default_class, 3.6323397125670454e-06, 26.0, 25.0
лантухнуть, @default_class, 1.8161698562835227e-06, 13.0, 4.0
апрасидзе, @default_class, 1.6764644215072622e-06, 12.0, 3.0
тенюх, @default_class, 7.544089839939261e-06, 54.0, 27.0
показной, @default_class, 1.3970536656415788e-06, 10.0, 10.0
соловьев, @default_class, 1.8161698562835227e-06, 13.0, 8.0
автоперевозка, @default_class, 1.8161698562835227e-06, 13.0, 12.0
тешаев, @default_class, 1.3970536656415788e-06, 10.0, 3.0
рыжик, @default_class, 1.3970536656415788e-06, 10.0, 3.0
джамаата, @default_class, 1.3970536656415788e-06, 10.0, 8.0
террористасмертник, @default_class, 1.5367591004178394e-06, 11.0, 11.0
парашютист, @default_class, 2.3749912543280516e-06, 17.0, 9.0
киладзе, @default_class, 3.7720449199696304e-06, 27.0, 6.0
бдк, @default_class, 1.3970536656415788e-06, 10.0, 5.0
сивульский, @default_class, 1.3970536656415788e-06, 10.0, 5.0
нвф, @default_class, 1.9558751773729455e-06, 14.0, 12.0
окк, @default_class, 2.3749912543280516e-06, 17.0, 7.0
нух, @default_class, 1.6764644215072622e-06, 12.0, 3.0
купянский, @default_class, 1.6764644215072622e-06, 12.0, 7.0
цымбалюк, @default_class, 2.235285819551791e-06, 16.0, 10.0
дактарас, @default_class, 3.213223408238264e-06, 23.0, 5.0
vvf, @default_class, 1.6764644215072622e-06, 12.0, 7.0
фатуллай, @default_class, 2.095580612149206e-06, 15.0, 10.0
фатуллаев, @default_class, 2.3749912543280516e-06, 17.0, 8.0
эйнулла, @default_class, 1.8161698562835227e-06, 13.0, 10.0
гюнделик, @default_class, 1.5367591004178394e-06, 11.0, 7.0
гуджабидзе, @default_class, 1.8161698562835227e-06, 13.0, 8.0
кямран, @default_class, 1.3970536656415788e-06, 10.0, 6.0
саип, @default_class, 1.8161698562835227e-06, 13.0, 5.0
протрезветь, @default_class, 1.6764644215072622e-06, 12.0, 9.0
днепрогаз, @default_class, 3.213223408238264e-06, 23.0, 8.0
свиридов, @default_class, 1.5367591004178394e-06, 11.0, 9.0
рыбница, @default_class, 1.5367591004178394e-06, 11.0, 9.0
курочкин, @default_class, 1.6624939235043712e-05, 119.0, 23.0
